파일,정답
a717f825f6fb91cdd540c987e5558d33f93eb05755b523e4d3563539c4275aab,1
afc7cf5b0772b27d05d224136739cd56d1ad07647d996cad97a7e2fe29ab86f1,0
b27c255a8d00bddf2b32caba5bf9a4128c99be93d8a4641294586e98fe6ac0ff,1
d8664701eb52fb0014ceab9615a3c8a43cef65d5d0426c2b7044c58db2996db2,1
ced6363cd28f54177eab69da9d5fccf1afaf4544fdeccdc91c1e295c8327046e,1
9646902d4d1339206c2014bcc011f80031b49e21f87c67230fe97262f8548fc6,0
bfd62cb32b09080250396949fc8017ffe46d26844de714f32db812d3ee1443c0,1
ccf6ce58e368c6e27a5dbaac5f9bb8d3ecf98f22084f0b0e2ea824d10cbefd06,1
006514a711053a2e6cc2b17875aaeaf84675e72484ebedb11dc09a06cbd450eb,1
c9491aab2c7fd96117615c03a3b3cb548ed6902daca12536dfd74d64115dc349,1
c47265d8074efc0d6b3b270f84f0106a3fc98616e6be0cffc93add8fb618c1fd,0
74c133a2432cbeae9155a0ddbc8d106549d5a3ea07726cee5871b5f876b6ec63,1
3f9083d22d72b4bc54be9f9ef904366ff6f2f7773cb249c789f2c27d10775e94,1
798389f947c1fb690338f9a65363e5c96fa076ae6039b75d8ae31ce2563e2e6f,1
9ee8b489baaeaaccac978931a767ab77a9c43b1ddf677c7685f1801b8c35499f,0
febe421dbf8371108db62d1cbfef4550d5fd5d62d3862eb5a6de273959be44b2,1
4df41072cc0460f96c466a7328ad53187f0a09a9da7c39078bfcaaa741290f62,0
f1ac3f98cde78f047d49d77a92bd7404e8d46d30b5f988eee1026c05b3e336e8,0
7f062be3c00e722f60e5a63ce697bace1c1533d6924f4fe4d33c9988e956a466,0
29035715699d1f02e3aefa41ab8c47a41d4d40091e6fca57b1acdf3dafee3893,1
fc8a9d3ee3c9ecf9e6e0e0bdca28c92a474c62590a7d78dc634791c504b9b64a,1
8ca71787c6c330cf9b888e4794094b26cac3d212f2a65594468aed59245ce3a0,1
7edff9fa1181bf80ac60b9510aa7430e1274537b81f836a85c76aeb3e49ec215,0
93fe03b107deaa3d21557a1801fce6f43132ba8550d2088de01b4631250e6e76,0
97295346c83567445a099cb3add80e870c31ab36a9cf1631d776cc71a9d55b31,1
572b1008e035f7e45a8983d86d4a9bac220bd36495818d608b1d2f0858fef2ba,1
5b342e41facb1253b2130092f51e8b0910549245a39612943f30bd3186149b77,1
4218d9826826242bcb65eb78902f3f97d73aaa61f0d77a3d69946f9d917caaf9,0
2c519f42d288196b0bd614fe034d04add87b9488b75ad7b2e9bc4835cc7bf83c,1
e5f7e0d43262897ae260751e4ccf931b03591ab5c6bb54be8829cc2b8210d498,1
ab89299944b344d2c48751a72a6975fbebf8d44e33047045452fb9e560d31381,1
f695002c96dcd37a88ba371ddd80fdb892a0200c433cd73f638319fe9882e5d6,0
e532762c3548601c488dc407bfbd920f691e1932bee4d2888ff2d88f1eec11b9,0
efd8c55656364edc050e290d5e63173f6b4b283d66e1d7fd1933eb843e7cdef1,1
c9a0f39f436f4f9350a6e0bee9bcaa44e904b14a4f47e07a6b1330b83f6e511e,0
7b1b53d625bb88d7200b9e11c03b1d5c53baa8fc8846cd5680f2daccaea1acf2,1
e8b6832856231fe1d45f6cbde4941b95b1af5473ec462d018130baa358263b6d,1
af4baf253107087cd2ee0df74ffe273969242b2461248567103ff485231e2d27,0
2a708de0cf1a862dddcfc86aff892af0a21cf91a509476c0950d2f999c3365de,1
b5f122708db5427ee59beab05b17d5711ddbb2483213eef575bcfc2b3690ab03,1
b6671408dc72cbd1b8cba0d412510c2db65398dbbf92cfb5f97b4fcb448300b3,0
280e58c735ce87a3a4ca9ba932e852127e5cf9a4470c4eff2ad31e35db6b4de3,1
2882c3bf76bacd16c2de4aa8a9297ca7f09e96ca1f503594fee3c752f32dab1d,1
ef403e7d9d121ffea128323d5366875782c84d407cc531fc6bb1c11ab681f3aa,1
dffca5eaff774a3012093515926a7d1e5a5b4eb41628e31d465b0a86267ea2c2,0
7e91344e92a15e77dc13cf4573cd33223a0a6f6cf66ce6a70cac3c4583370bd7,1
57542cce697641a2dda1f1c3c5bbaaa20885e87b06a604a6a53f7905e5f38886,1
62b9ffd7d128580e99294c43d42cc360d4be7cd1c53f9f85b19b333c80891d78,1
865aa8c20cc44a3e09e702a7a10c84d296bf50bed68df06fcb95e942fe7245c3,1
6d2abf868c7c32169a43839be7ea25040c40ee6fbf96a645a789470f63c4b981,1
8a0d71684093ed798312540295a3ebfe2717ef25d1c57b081420b30ca6550075,1
910d8508ab85cbd21f9584587e9a2976f8604a25d50695e5d26aec2a3dc2a40e,1
ccafa458d4d187f6afe8226131d0ad410fbf4ee3bd25ccc64fca44d32f555022,0
96350a86ba1e50c789021f4a5c2f873beeee5f4c25d04b9608bf59d7c1660cee,0
31452ff17a2a9739178e4fbb7018f354a69fac32d207f02223e5a6483b851fa9,1
591a930e189072471ee5797c4915e3686f98160b17cfd2ff0614f6cb0427aeb8,0
f94c60486faac4b150db51dc70449a137ae8d210709c1562b44d8112675d0b50,1
5b8da97837808d1d933a57b7995d2b56f0b7682b60b60e32c4c273b8752d68fb,1
0649646dc6b4f76391fa2dc91bd97305888f5bf56bffa03a8067b4cc3d64c4b1,0
085944e7a8b9dfba620284cd0be19dc2821c53278243e9d14cb505e43c2b8e7d,1
22210c6539c4361786947ff3eedcae103c552209216dd54a1823dad1f4413ab7,1
add78a0c87a702397195a1133461eaa458ba731fbc21068588508a26426ec23f,0
a6f586bc9af02f0ac31b6511198968755b197ca9e89ced71078e2620d68af23b,1
7763ee3975237c3062c7304aeb23b95549ec51a76f529bd611b6d207e1d025ff,1
f78a525a4579ecd82493253a6de3fe3aa08e839eb39fe8fd7c61251ef1bd6ab3,1
426728a03320879bda364a07381116890287d230dff34502dc2e78f831417f41,1
8d8747a4ced5bfd20c2b2330be55ff3fe6a55fd1f3b0cced0b212dbbb9e908d3,1
6c73e1ccecb53680981d606b9e0b1c6dfb518d1ffea7eac4c0759140c964a5f5,1
37325e09e9699390dcd229bcbfc80e87fc1f329eaccd7100d6d7990bf1d0fdcb,1
bd2f373b93c91052f563f65ec0bca50d9f9dc09fb429c65af12a09913e0805f1,1
1bdb4c912b28894391e05d331a243de9bdf96e8f98455705348e1aec4c8ba408,1
b83baf59200861736dd9eae9fecef6484dcda0177e32bef43593ed8772cd9bd1,1
166c32eba8285b6c77d9045439a17c0aabda36b365eb72a682b8b3a14bf1416b,1
2123c9900b7837ba32839450c253deaac563d8e513a9d0c174c9a515f4bf55e3,1
160ad800d629eaf7e7742de3b7365f4de67ea9ba5ad4c53db97139ff08cd8dd8,1
59b1d8ee18c2c690db92136ac4af443e24a454c41e6488c669919cb44ffd1f79,0
d84d51e57ca9e86f0495a27b408fb3ddf2d084884890e8a2206a37bd84c77102,1
5bca29e69a9cf87da38008f3309ad77d9642017dfea3389a0b12dd5a3050b333,1
77b31ba6d1d48870d4d0f22f10debcac86a90e959b57fd3bebe08d999be38bc3,1
1163ce689e6794e4b2f93ccd3fd2f1bab155d134e81a013ecc8ab56a92d64b7a,0
3f764b2d2d73adaae24f34cc36fb6cf3fbe96c8483d69d90bb0361d684627970,1
5a2491bdfdf86d70a18a9e996d4e5c5c53af682d6344161b4f62460f40fd84e1,1
4e5787d0bc13049fe0027362ae8d865e99c9e6cc98b438a1f9e9440b0493790e,0
a6ec0a07fd5c186cc9a30e33bb49b155705622d3137d00cccb44b5839f55bef3,1
9e798e8a5b526e131596041066a28f65f32c2c679f5d8e04d88292ef6c170ff6,1
4f21d503575debcc9b6b72b678f1badee59e13a69778929926420c3eb899744c,1
12ae9a39445e27a5e10847f6e48f7aed9ab214d3ffb7136d29f8b3505274882b,1
a197acb35912d48b218d06b414c14f9cc6a0a870dc828dd47410f1a396cc5767,1
2ba5cfb3cd1a04fd9fd36ffcc5ff6bc9283cc91bc18702c4357f7a723041af10,0
72908b084623cfa4b4a23a7d4bf1544eea1566a0b6a755a7cdf9db3c497386da,1
9fec95da7992d879a5859448a4c20be9fd0252e54bbb146660cd88fe824b82b6,1
b617cd3a237102a63994273b347052c07f0353f6d5878f16d4cbc1f676128b24,1
0b74dd72cf35710afa995a4047ec84ae870e9be2d89b0f638afcffae852efd39,1
f0d29c8cfa0a993a11a99be663f736b9966b9fb0b13b7489a62574d244a0ebb0,1
b8bcaa8031b59ecd842b22d0603f1cebb6b6ccba5ac867f6c2c4090db26a994a,1
287e63f5e2ef3761b827c8f89db229451cf8c2a98514e8c5a21c38d9a193b481,1
cc2c706404d78aae9bee999223f166113f1a41f8844235252f33727d668822b8,0
7013ee0defaccc181ab989f2105074922d4bfd4872c8e221d53d1763955f409d,1
b023cc3336557c0bd95e72f386c3a0e45c1febea0d620a01a12aaf27ed9bb5a2,0
13b46dbfb45e33b8f96b14dbcea0dda44138c0e1539ba4ddbe7fe1f62d81dec7,1
a60a8acad453a721e42a19896871551af9748ddc265e8544c4f99d184c96d0c6,1
00a293e61a8ed068aae3f4bbd58a7d3cebe9a5bf8e2c90e469d35a14fea4da9a,1
14c721c35d2f2012a4edfa7dcd88a50938281d60976ab5448b4405c4d8290080,0
d72d537249578d4ad6139e7e2316afac25f6ffe7bb852d942bc14a56bde7ce9f,1
a10d25e7180d0ed55630d9034abf3510de1e8ffd90345405b3a6144cbf73b78a,1
7f703322484f09665af1804e791bfc71f704859283fb919c521a4ce9ffe62f78,1
b7a15fcca7c25a46ca823973c9516f60f3e4b9f86771bd9483570b4dedbec976,1
52b810ca99c27c23d0c1eed86d5ad76e19976df7b0485ebc024ceecdb54b57cb,1
8d17f3d01a60a4b20fee97c2df3b58a2d7dca85fa1892b31ddeec5baf0a980a9,1
90c2c163e7ce70964c6f81b3d5f00742342d9320d7a8d79bbc6693a413c8589c,0
6d915539efb2929b16475e3ebd392da6b63e401946b0c562af2dadf24581f930,1
a9659414bc50980b356fd25f15affcf98aac74d197264af4940f447700b96d66,0
8f8d39c43809fdebdfb4602c93cc34574dc3bb05cc7e5da598343f85fac2600a,1
79b758ce9f19b4731e98103825cddab93b8c6384991fe43a2ad8440ec250d954,1
56b15c941cdbb2e28654b21fc3b6ed8ca75b322b9f86ddec681dda7cc032da4f,0
d6c3c3adad9923744847bd2e2ef509384d737e44c4943ca2ebde9c5812fd1a74,1
8d51469fb5a50e4bba2005e289ef4f62182f533ea893acc1469d44d1e4cb503d,1
e2c9d1e9f972804890229d5eda2749b7c3ff90082672e302bf5805189176b514,0
92d5fc3d6b4bb5e147c73e6961c55723ea59b17b48f1294cd337f3e29768a879,1
9c10993f5847dcc878bbf2f88a2f166dd8c1d27c6ec12f9584dbd9a7f7d439da,1
fc56938ce3729cb15fc3b403efd21e497f6d9b4857c1d1c4c082ddd1fc750163,1
2dccb7643c7b05b8526c462b52f0509af8e22e82ff7817ecfadf5f43f0931bb9,1
7b81a85296d4bde8a4775e89788be3947c7c9692cafe5f0027652c4a670298ce,1
e29014c1e9c982d9f14bac43ae57f1a78b01253db88c2ef3294a2eb52744f42b,0
dae21d5fddee6c41080c790e0c8f8a4e00decc72f25c472581b5bd0fbdac3976,1
deb82fb80e9feacd7fb7b57c75fc3bbf239846ee5a0683289cee0d0af613bee0,1
1e910d511a90251ed0f002535c3cd990f5aa3b523723d5317ed4764d5392c05b,0
244587c4283ee8e37d25c512e2813f7b9195f748a4c4862e53f4db7f20008f88,0
d770ede011323f974bae04c5f18e773f20caff0607a6f6d5ea5536f8527033a8,1
06d0d25fe5d26d98c3edeef11276c1bf371944bf2630eb4dcb6cefb2f90b9d5b,0
3c1fa3ed2e54b999e7d3e55e0b936e100b48e29c0f93ee8f8a0bfdceb7423b50,1
5f24d907afdcb07dbc12af10367a2015f38186759dfec9d6d87b4bcfa30ad00e,1
afd8d12e6393407f967470eec47ff7c0c2a8dd565e2169ec2b53e8caaa39d68f,0
0ae981c97f5389b95567e7ab784b149e184f605cfa8df60da4a91816669c22a0,1
96554837f315dd073ef62e4e79079770688fc152f695787d0f1f82e557ace676,1
d268c2d20cca10a6d7f745850cf63fe458cb368c22033e0c474b84423d4e7195,1
088c86fc4d1ede88542fd6627d85f3a0d5d5d99865d4644b4267c183cef21343,1
e82c6476da67ccaef9b54b65a153d30339b4bdb63820239c0a32870b24260300,1
ba5de0627ea5c401176bff4657fd2461d24a9bfb4895f1e9baf0360d8203b7c0,0
416fc183eef160c37c2dd947a8e898fdf2184dd22697a9fa89f30935cb84ef3d,1
943a5c0127b43199ec2225d2599484f55094c1d0f196f411f8331c706894dde9,1
d8f906ea2e373794c5fa4a95880f109b48fc3e7c47f28283de2d0224070ad58f,0
13e9638c6e1b1762f84de2915c509acb450a1147b2e7a23a5c860205e8c0a392,1
a597e0f313f49df47b67382b9306bb643613d12d4d6e71e41e84bdd9c19563a8,0
8d0d38a8d67998fe80c0049752f00a7bc2d7dc8101a1b8c0bb20c74fd98a537c,1
768241b66873392435b7310bc1f8090f2e6370e5cb452de7b050c6b48e6c4e02,1
a9206ba92570f39773d719a59ac64c40b36053c3ad191e23d0078253879279aa,1
a63d28f61003c5f819ffa5a6e30d9e0051261ca45616d8a39d161dfc6ebf24e2,0
f6d388bf94264e2b16a27f235b0dd44e8413723702f61c4c24e5ce4894f10981,1
140306df57b05b3548a17d355d1426324af3227ce76a2cf1cce4d324dfcae78c,1
4f9a394a194d05047a6b4e02e64278637e3c9ac3337c9818a23c9eae75295f74,0
0b2b1cef2a0252de59ee472e6c13d92f41e2c6c987a5777563dbba02a7869c72,0
059e93394bab5f614ef1805c700c549e4b627695a0a5ab92f07fbec0f2448d94,1
5f52fe49c17ef444205d2e98658517dee1dc7568b7b919011e6c985ce0827615,0
096409422ecd1894e4d6289fd2d1c7490bd83daff0c1e3d16c36c78bd477b895,0
80e511ec9826a74e2769f0fb57fc22fa2c217835f4519d0e52468414655b7cb8,1
6d4c53531ffa1245506c104d915ece09ad2208390aff07a150e5956e3715df9e,1
124f20cf20093a22009d801852f01134e12789e1cae7754ca91d42ea420fff92,0
57d5c83d7a2331f9888297f261c7b026e211b0c7b245b25453bff7348bc78ef6,1
02849dc7a393ffc37a54b6fb2a7cc92fe421126d7f1e927f52b668fe7ef2fc61,1
6913cb59031c25f6bc2b06d2f5a237697da7c6389d701f0042d7f64f9326dad5,0
ddbdc37343a41eadcfa96e2e4f26b4a300347b60dbce37475fe67b5934938cbb,1
8fa6b233765e135fa02ec0328116c997f58265742f9308e07e0f07f6a78de552,1
6df94b7fa33f1b87142adc39b3db0613fc520d9e7a5fd6a5301dd7f51f8d0386,0
7da3e5939c11acf49c9d1e29eb0d956b178568c4cdab0b7413a30376f94353f0,1
d00292673bb53c886b5164fd80e0cecea1f5a3d1a527d7fafc24b8cf5a47c0a0,1
afbd97450f852e5fe1eb1bc303e742bc972546c150709804cf6e6692f66565ba,1
3e4a8e0c93f925cf471b80907e55aefb0548f70d6b33e4d6d296af217264173e,0
960a1c16fe92b4d3f498cb921d41134ff06e08ff6e1b5591bf0478fb4f55e31d,1
5fc8e3ce0b350c1c66e922996160aa63985156570bc4ae5e3713252f01b0a2ab,1
db052fd3d34459ffc42da2cdbba31ecdfd2b16dbf97e95d65f1897c0fed77e65,0
d91e742d306c87e8b1a10b2eb159bc7ccdd93fa788dd31cc7a447b9010b8be19,0
5bceb34c0a94b92ca5f6313e5fd0c7cba4170ecaaebfdd30d06d2d03df9d08ca,1
f5e93694b0b998e3b24c3d608e32cff9dfd78b94e3d0052dc47920ec0d8caafa,0
edc1847a2a0c715ef37d6b78ad749e4678ecbf094a1032a9e7e7861613c3e408,1
9d089b5fa29c6275928689f509f655a93cfaebaaf1b54941da9bee6f59b5e602,1
6c11566558cbaadf64067e5d6fbe9c09226bcc4597871c9b88169ea69c251a7e,0
e86356fcb1c1921c5529b4eb83fa4030926b9de52d53fadf3d1cf3c5ead1a1a7,1
c73a440bfa533e55a9ce0e0e31349d002e4ff143b8319d636bbb50e2dcb5dec3,0
af2127b4fe0b0df63a4dd306497f1b4f6343ef6952843a542184cf60a566573b,1
f09983f57a23ce6d248e26d5ab3d8f7e9e3e1e66cb03c5ad79c4d9c6ec03a8ec,1
b5907df7783188ca5d762eab13473b93001c351b17dfbea250af1fb81218f606,1
cbbb0bd0b7862f25f77b21ab4d2b1878,1
959e9d6e40c85be2795124c2a74827ffc65857e912d8e135d24ea67d3cadc75f,1
45d0e9fa5ca21df52526f1e6b370667115bcb879f7cbf36fadad88f3d673c88a,1
9de94b06d32cfb3a33422bed1d11f9446932c7fe8a2f936aa3cdaa914e2312a9,1
1b9a05151824a85e134948fa900569dc04c98ce214b3a9aebbf93333cd0b791b,1
cbe0e31bff07a686b1c06dd046c625cb,1
d9baafbd4e6d2d71971abb3b407bb77403610e1067e34d466eb320e834c18a5d,1
8a4efe1bdcc4c08ef66d6aa3ceef5e74f047db41288648dd5b72ac01968d39e7,0
07d20a9bd88a8ff31eb4841ca3e7e059da57d1ce61318c4621adc52a812fd863,1
1e281f71fe52157af60c72d45af939a8711c03f8b0a68e52d39646ad56ec0baa,1
bd84e1ec7e5535b4c0a11a145fd364461d4fa474f5180d935d555ff51ed0155b,0
221fc96e71e1246d7f21d2c5646dbe9e92237c515286098967dea3903dbfaf2a,0
b5d6627730c160b504adb2accc85d2449e7afa84528f1858f4da7454a92c1d34,1
17d801693abb217ee830cbbc12950032c28dd870317491d829eb0a166b8e95fa,1
9bb233c2ee51308a7ef0c63c9221cda2bf6deb9e28503109680d51727420662c,1
1a16cdcf13443059dfe00f88897666faa9c0603c794596818c32c0b9ae9c93af,1
5916e8c9f877a9d608352ef5c103b154ebe833c599e58dc9be239db7eeca02ce,1
183e34dd43e34623bf6a296596b8956cae665553e628aa0a28cd1a8e790e8bfd,1
d70c878673b3e8148bb61a108ddb345df96f2954b70c7ae1d155937bf25b6657,0
17b5df5a85e12c3b03d42b827c8d39a1c0dbaf473d290953e1034e6a89f70b68,0
2ab177aeb1209e8f43f2d04a43363e02d7dc5bff031e6ff2db3b8705fa2ec6a9,1
ac2b35756a22551790a40438ed753329c99251023e122a6600a9b54efbbf95be,1
373a1bce0f87f2f58dfde0b8762f98d2c9641eb0465fe8e6b6ce60a39d6c9b19,1
83cec3884a5774ecdbcd89160c228c04bff0636bd2c628712774e4495e1f934d,1
146f1b45cf5e0439043947ada6342c627eb4fb0a0d727998ee27e887543c1c21,1
43502efa820adda29151d0f71f09d255f64c71237563ccb84e13b22b6567e129,1
39b8bcd4fd699d5ada030711f53573a18be6e5ccabe24e33409bdce099bee0d5,1
79bbc499ee6deb8223006c30f015d5be85e3bd351a3c02d87348f6d5003495c2,1
d56c69bff178bef697027358b6aa5b974df72bc6839a44019b065c6f4f973208,1
6ccb4bba6592c1f8f99bd327742dbf8082415d705d13ee152183970d775d04fb,0
3d7471dfc7399dc8d36a1fd80ce49d6d464a522153622f6df22fbbf927df3e22,1
ea0f7bec053aa4929e4606d5a7982bb9c0050e5a33c1c5a0c9a3cfe47fb5624d,1
bdfee3ec2ccc958839c55b55d735421706d89dd67e24e742d2332277c1709861,1
a1a87a71d0c1dd41ae0fc3b88a29fa24f8b20187d36b1d5b0b3c5f08ee7d3592,0
cc65c6f37aaebbf8dae84930f5e52eac7f2b8fe3a6b7afc6ec519ad3900c368b,1
81008b20b0822da4db0b51e153d294e49fd6f6e4b8d33b7271e7f7d9bea2af63,0
4be22cf3cec4af98383d9662f2c38b0e92e1546911f38a148b9dbf869bbc0886,1
8ddb1ef57a75614213791ea13c0954ed758f1a44844cc90d3ddc3b340ec79611,0
3d411b2177c1d073148f203110c9b315b563d1a20742108272f55c2c1bca3b79,1
56d3b2d3f15f64ef3eb0008476a6f1026b23ac89bf9ee2e4235503b7c346f703,1
4927b9aecb693dc55b2738cf0cdfa7bfd01fa10e38325bf465f8453f3aab79cc,1
19c7fa10cdb6af0a317b898fca0c2f8dec17766ee7c486be6d2d4e8151943cc3,1
cdcdb1027f34bdc7358bb5edf5fda84d5110bd9e774629d360306d834b8dd79c,0
53737ffaa6086bd90798945c28e76a1801bb1e8905b310968135748c03e9ecfc,1
35a770147ba4ad8aed3f76e81a95af67b1b766a9d34adbac6b6914051191ba76,1
849b1baa98eb9551cdcd9d36fcbe9a4e5e19b823dedc52f504aa546b67d4ac3a,0
02e57af4df8bb0bac3e72d4c0fcffea78b822cec979ab46216a56a2edc267019,1
bdb60ce6b039af2a7842b56c24dcd5a88d325b3a8765933bed50243a3e082d4b,1
7e8542efd1120168663f302964def2e406861f14f8ae885d49f40f0d6a4755c5,1
2c15941a35e8a2c2d9492d15e6ec32ed6547a18d17d70b9bbba5babebfca4a61,0
d11beec5005fcfd0c4bd47fe2188bae3ee1050dee451540d23a3b76e22fd94e7,1
9e93589128b82ecc511f3c713314d9692d3931015c367189cc3dd283089f3370,1
4ff05f20b37a19d0c1203e38747c1555ac4009df2365571bbad077e7bf274990,0
40a1eab4a37ce838029218ecc62e886cd70a1db95a488f95d02433e46467eaa1,1
cd549bcd7383ace221f79d84b94b71ed900cbaba415ac57a50b34f6a2833c769,1
ef2187e596a6a53f83309fbd552562f92ef56b98b6e712ee7a7f854d7ffee64d,1
babbacd0bbcf85dcb470e56db2d9fad78cfde87e456ec40fe63cf8c3d4cbb9ee,1
3387ad9e2667ff1d995c9fc3b474d1ce2c5997a0268b624eb52e2c221ce82497,0
83aa3eda680479ce55022c5377a824a598c2d5be6a5542f615d952f35bb00aec,1
f263a14c04102903c2b2c9ef6061c941aab2f16b2e547343246e68c14017e681,0
25f0fb51fb563e4a5c31753e8fb1f36cd8712ed308935b08ec5588e0ee259f16,1
b182fc28a643853db928c91aa6166918d53ea1d41fa1922c9c88340c581a53b3,1
2f1f9ae91db35a4b6da0cab88d928a8782fea83715d00a8613b7ffe704a36adb,0
fffd19565bbb24c4d6c421bc84f9f16ef491183bf9d8133eefabd3224a2aa255,1
dc8d3a14f111df4746286b3bba63cf63887120149a57b3be565a86db9c89231f,1
e24a9dac58c68d1cb95fade8f92f16e3431b78c080ba4b829355d5ec4c973d2e,0
620aa5e84e0a2fa4c7a1ae28e668eb175b1359dcfe458f75fadb00441cdcec33,1
021d4df9209228d607c193327c0ade725c05259c5f3f0398bd9e707d66e0ab35,0
713f799358f7f9da7fe89d24b1de6563eb0d9f0d6b2ca425f687943e2502cdf8,1
b15d10c72790ed160e3783f99e2c05c459f56f4d4c173a85bb044070a4578bf0,0
dd0a4cc09998b05378bc52be27166159ef55abbfba4ee01f9609fcc3494ffb54,1
1ccbfdde1106a8012cebcb882c8f31c82abb2b3370b8b885e4a48f540fbddeb7,1
af862952ff6e22f50479a3561829bca360725bf2f9801111d38493cf17d07960,0
0db5bab8a9fc3c43ed89060befc3ab3b47f73f92b1ddd07574b30b6aea0c4288,1
e17c44d3bcbf6e2bb24c6c8509a3f960a4aa2f7526e50cbba79ac0ae76200303,0
b70ad371aa2ac6a812b37f081b0db41c42a7dad827b2f6c424459b1d58627433,1
dcb9cf7e31d6772434c683353a1514f10d87d39feaa9b3edf3fa983b2988294c,0
4445d4893f8e1e7e5ff81e71225fd49dec076aa2bae53d5e733acfd8596df1dd,1
f94a941eaf8801642472f78e7a630cf582175cbdaac828954582eb1ef847237a,1
c1e568e25ec111184deb1b87cfda4bfec529b1abeab39b66539d998012f33502,0
29d30237f4617e0869e27b352cf2c51c95df610208622b8382bd82b7f2fc4787,0
f377bbd14ba62e51f67ae48ee57acabc835c7fafca425ae0e8c8df3aae80c6bd,0
bb557eadb5d680b828dc1cfe5686538dee5ced0506f17344674fa2c85c750a5e,1
5bfcd6c47fc4b8acf33db959c56d8b492c601a1118152c9dad74a4991e121b2b,1
dc660fd92f38910b1c0b9e1664c84bf751ca8c95d9dbf81312eb816478c0a356,1
a96bcb5b9927cb9f073e6343012aed8e450b994b5a6cbbde4c349d855892eab6,0
c051b7c2277f29346ec4a8acf9b2235942ab3e765a01c0bf85226175e81edff0,1
07996a56a83dda35421230e2b15b3734fdbb63436a1364b3ae932f04c1a22229,1
c75cec03c34432348255f519d11562fb530dc44077ad25cd4dc025e2b284b4ba,1
fa27440b01d327cb2eef2e2b060714e0f7475aebfbdf039c445cddd379900ead,0
f1dea8698040161acb98cab1e80aa49bd2f45ed6b02451ef73d0d02e2cf964bf,1
f1e5427ae29005d7d16ebc5920d0968612b4064522ba04124a140693822fe57c,0
214c526598f3f25462a882bbc912b431eb936aa2a73bf6f4972a43d58b382a7d,0
c9d00c41c39d3999da9ae56c7643a48070cb148ec824418a56fb3270bdc9d701,1
e6aef67ec9a3ebaea4d112bbf3815487f3b9a978a226e0019be6337862157d56,1
44afcb97e495155307f690876df367b4e413c1312f7586cdf514669d3aa0b64c,1
39f061b989dda04e5e9fb139438a8c24f270df9e8fe08c337aaee5d164639f44,1
1a34dc6408dff2380c8dc8d9211e64675323ae9265118867c1c3b0db3dba9f5e,0
6754fbf434fe75d487a9095784cef4ca343ae224c59b2beb43c37ea46cbc9360,1
e0be2726319937fe9bd7cbb46aa2a268d4bf7d6be0704cffc40e04a309d5a709,1
b3c25ef671ae7e726292f94dba3213d369f6925968cac3743eab2eb9dcde32d4,1
ea48f44f72bafc95541483bb0785aba0a9f8555e63518f8f7c89c3c5524ea116,1
6542e45a6e430c3d59d5d1e5dd60021d97beb6d34c9dc1351e0a8999b8a65391,1
f3b94a9d81f6e9edcec0831fb5a499652e8e2a915b7b1f3e5031a4941bc25894,0
ebe650b1a927074ad68b24aa6aa528da6a92aebc6c3a88b480e9c805f8e1875d,1
db8546df82d5a0119cff2470ee174e13fdd3600d64f7035b98f614761436834d,1
ad3236f6e3c244f6cc2d862f6278fba0447490b38971a0a4b1aeb9f656b6bbb3,1
83b81b15ae527f75c653d643c8b963c52a074f86d8cb284f770198755f09c127,0
fafe820beaba3da96bd670a7170bcf3ca3f9a8b6d1a06b3d8ff07512f79f8635,1
b83f5d931ebe9685c189925fac4f23cf9ae0de5b88416a3ccd4c745f49325812,0
5a69795598167a7257448d0d7822642137bf6dff1c4b70bcf6315e127b0d905f,0
fb6de0b65a37b2b4e64ea639461e2f81592161d2b8e1410414b0d7a037180c9b,1
b4f9e41b011f1027eee4b659094d0875ef336da241bcf8c38a1fa0861e245273,1
f1f1d9e116ae2f4114a4091df936a77e61b995d64a99f7697c60b4ce2da502c0,1
096b9ee74ff243b60b000912a55b8a7097253cf4f1459a12939abd338f1bbedf,1
cdfd5af030d5e9c79559a11683d91d39930ecb655bea1c29002fb2df1303e15a,0
67d50d75cb246ef3cc7bfd7e62563ddfd866ec67a718668386dee48328462993,0
d1d5eea03f4c41981ad1697849d963fe3c8a888c76040380535413fb3c970810,0
4cd1e5ab3bf2be3cdd16ce6a15839610410427df176f02565b6a690d76ec68c3,0
4a7bcaa5b417ed430516dca4b15330f58c80f36da8b7623cc12f141408f25e0c,1
97485d7c97db7ab4aa3d04342360cd9a4295890b4d42a52affb5a2b63b4c24cc,1
e35c7da418af6727161b2d49f3ac116b9fae6c18de238b8ab54feaa30d2b9959,1
961fc5e695efbe2865fb7f518b3a53a589ae90f32c9ec2dae42ae225fee60b66,1
305ce1c4d666f81a30f5087f949efdb4708a760be716ba830a2c0895e105317c,0
861c15931f867c607fef44738b2259ebe892a561463fb1b9dd2645beca6b7b89,1
d87cc7a34cd238bbe9d8a5cdb05653c2d3d01205a70693026859cf11bb35340c,1
1accbf193a58cafd549f12f8258a1b9a5684e74ec6447df684b5f10808525c10,1
7216141cdbc68df4b3250a6c911cd52a85b7a352d9177b1ec139db44ec0be27e,1
b682e70be0c054e0d799b18aff3b8165735048010f0c8d996137e8393dfe520a,1
c243824ef1065b86cc3dad16bb3f0bc7db4132bb8e61855eac3bdee2bdfc19be,0
d5ebd43e7d13f59e5515adb4b78cdb2ccc3f3b7c9953f6f3533428e642f3579e,1
